N_splines,chart,size,pc2_var,pc3_var,convex_gap_median,convex_gap_p90,convex_gap_bad_frac,hull_area
96,44,22,0.7665565377646368,0.8929323369584364,0.7986901539764513,1.466465565385936,0.0,0.12377086438294145
96,45,24,0.7630656715592847,0.9092602315127876,1.0435963255265972,1.995805769504308,0.0,0.11723031991293945
96,46,17,0.6517280433279358,0.8248821970424387,0.40208126505430664,0.7655942700749533,0.0,0.16988301013816676
96,47,22,0.6840525040354848,0.8396890457570719,1.0193251478095178,1.9814865489356293,0.0,0.10485653111700811
96,48,26,0.6706453085993671,0.8320610065449608,0.7948321401802535,2.0054365642988814,0.0016666666666666668,0.10595975499468323
96,49,28,0.7984331487740809,0.9301254913177367,0.6717170834497399,1.3046800111838353,0.0,0.11666601401505755
96,50,22,0.7468785025472973,0.8945275560341425,0.706660607773552,1.3293756752534112,0.0,0.08522694901025578
96,51,30,0.818579116280504,0.9225235822178655,0.7972619296021461,1.5553016714063683,0.0,0.0984899421906061
96,52,30,0.652378719134579,0.8267214654662004,1.0249484242160531,2.100851150864109,0.008333333333333333,0.10450088003130968
96,53,14,0.6808466070570549,0.8427464552020691,0.5287669167542781,1.059563868014984,0.0,0.14852515127008722
96,54,35,0.7675437350092987,0.8638657666724029,0.8766474660495267,1.713066669323694,0.0,0.0767671297070017
96,55,25,0.7783251751563749,0.9124917407821452,0.7466256423886148,1.6516722599907627,0.0,0.1068215013792466
96,56,32,0.657051373018136,0.804922323259295,0.81952155360003,1.6049204817974725,0.0,0.12309381428300589
96,57,23,0.7800711674868988,0.902114486616428,1.0317959248427937,2.2517072235317968,0.03333333333333333,0.0869518586072202
96,58,43,0.6880448759148485,0.8274728389390759,1.0696805565047793,1.8489658691603197,0.006666666666666667,0.124406573286873
96,59,25,0.70341000221418,0.8893638587410089,0.9130782774731437,1.6544405094448582,0.0,0.08518854309399497
96,60,24,0.7896074292352667,0.9286078033529954,0.6023073010171607,1.1050484992015661,0.0,0.08492181686175723
96,61,35,0.6164867719387577,0.8709565420377325,0.5838800788342071,1.0556217662137746,0.0,0.09068694641536139
96,62,29,0.5722022950427429,0.7544140627957776,0.7805555778300688,1.6611187570258648,0.006666666666666667,0.13419985574353852
96,63,30,0.588797246433554,0.7935233608241306,0.8236615230837734,1.5349433464061606,0.0,0.09200088117230226
96,64,33,0.6834875174955257,0.8738522548538965,0.7196400328997345,1.6744238909639537,0.011666666666666667,0.1538748883959549
96,65,23,0.8533272422371662,0.9692009863984935,0.7005931925295363,1.9842288013400093,0.0,0.09871406060869396
96,66,24,0.6767487083960764,0.8653219399408147,0.7232740510679745,1.2038612572913232,0.0,0.12707052003610422
96,67,47,0.6179128768231681,0.7969540547831402,0.7753506225774042,1.466981768265415,0.0,0.10185215737462448
96,68,27,0.6130906235536162,0.8063056219303554,0.8909082434716387,1.8069538606555606,0.0,0.11373067574630209
96,69,19,0.6469410241639889,0.7736841398331596,0.6789778590320702,1.4217818580879429,0.0,0.12085249727791565
96,70,24,0.8050141952281671,0.8922347179457936,1.1521890020231083,1.994604937260053,0.0016666666666666668,0.0746616273470964
96,71,35,0.741953623434913,0.8704360055604329,0.6760324615754669,1.2189162477974098,0.0,0.133824320465663
96,72,14,0.7150473562136278,0.8715015645524791,0.5534129307230753,1.199901595321819,0.0,0.07664818057502422
96,73,10,0.6716513305399737,0.8380873717951459,0.6781951961586052,1.2780148841284424,0.0,0.12207958724213606
96,74,34,0.8480591603617249,0.9588027576977582,1.05423526419548,3.8282845553946947,0.135,0.10041258176326255
96,75,28,0.6613289812930105,0.8308354646937655,0.945606662164254,1.7901456437642573,0.0033333333333333335,0.11535079172284556
96,76,13,0.7099455177100209,0.8590334952378245,1.1243904922255794,2.2874873063765397,0.0033333333333333335,0.15245449715517506
96,77,36,0.5927885455225934,0.83834159428722,0.694493076321588,1.3225947307531383,0.0,0.09357224893026772
96,78,20,0.6517530592315053,0.840058079018349,0.5459594361134741,0.9411879612836972,0.0,0.12218746084782335
96,79,30,0.6558113248516149,0.8235947112151671,1.002321846679318,3.234187973791111,0.13166666666666665,0.0915110391406742
96,80,28,0.6663513840496307,0.8143412094766248,0.7237864427479769,1.3016712150109495,0.0,0.10164285747060485
96,81,33,0.7867521590481654,0.901783710156628,0.7017129016824247,1.5197141869163806,0.0,0.07897903568329206
96,82,29,0.6633223064833209,0.8364988990882579,0.8983721644859125,1.9871946037809298,0.0,0.08704730695602925
96,83,40,0.7254004459506451,0.9261258868658642,1.01402619400394,1.7410375884888512,0.0,0.09144669081359404
96,84,11,0.8423672041523398,0.9628824634192145,0.497490338785718,0.9586421406813854,0.0,0.12186462653199723
96,85,38,0.6455631518487932,0.7983338074417126,0.7747715205587353,1.506747880282525,0.008333333333333333,0.14089204856206688
96,86,28,0.6297094927734219,0.8189034715879706,0.6337464405295924,1.0787012035786463,0.0,0.1358043945661943
96,87,34,0.6326393631826708,0.7991492791998398,0.8280847145011412,1.4729532238446876,0.0,0.11197190798362235
96,88,34,0.5537623382426644,0.775115081768912,0.8519443120962804,1.8348729757299502,0.0,0.12320007980352116
96,89,34,0.7399930752453074,0.8829014348337347,0.7147372607169291,1.5201658471613608,0.0,0.09362637853292023
96,90,31,0.6185172823441769,0.7958549313156194,0.7352530707956659,1.507485791552805,0.0,0.12845390745633886
96,91,56,0.5928975316897612,0.8039333398804664,0.9494423993575529,1.7320316246459717,0.0033333333333333335,0.09593780292968179
96,92,16,0.6915439710906732,0.8738244870071895,1.265155376031025,2.5877491892965048,0.04666666666666667,0.07756158300752108
96,93,14,0.8348915057147459,0.9346309768969255,0.8715373255703207,1.8725687839915441,0.0016666666666666668,0.06995228067980169
96,94,25,0.6267736613942844,0.8204053007574895,0.6023075469408368,1.105541721793594,0.0,0.10244099557558445
96,95,30,0.6434515398026415,0.8166463350071508,0.8437625236872601,1.5902951886167398,0.0,0.14163227193410804
128,0,29,0.7136765032661034,0.8217330922795857,0.7251999329669644,1.3949065193777124,0.0,0.05448581203589939
128,1,23,0.6947550262928704,0.8392184123284774,0.9521599613785208,1.9465564574536047,0.0,0.11815894323162002
128,2,33,0.6833341787017515,0.8482041932715928,0.6088448475866058,1.3173088576767422,0.0,0.12565519139028158
128,3,23,0.6713801248559078,0.8334028937321382,0.8007664243165574,1.5094531400532087,0.0,0.10794730034031841
128,4,19,0.704999097057489,0.8740789173636663,0.7239901763530561,1.424573054689364,0.0,0.08515360488402092
128,5,20,0.7259820847302815,0.849726291875633,0.6350704112052425,1.0392585110869275,0.0,0.14582473949957084
128,6,17,0.7993259874058464,0.9327041196876855,0.6644158141861487,1.3369872319139187,0.0,0.08116694395565993
128,7,29,0.7150209442377622,0.8819296877287338,0.90766716978835,2.2102801903622913,0.013333333333333334,0.08643300523947485
128,8,24,0.7437647366413354,0.9121510025247344,0.8504624409587627,1.7192445111703432,0.0,0.11863140744620493
128,9,20,0.6840314819057787,0.8407927840029499,0.7165966366091883,1.4205034285269396,0.0,0.08137892093013543
128,10,29,0.6540499840309149,0.8145404707951995,0.7904250894483322,2.697739310749553,0.06,0.10087292020584841
128,11,17,0.6701166522163704,0.8482538185949813,0.5709980362691067,1.0498421796206563,0.0,0.09089876381112119
128,12,22,0.657279684859724,0.806644122802822,0.6161063730007745,1.5070474818644428,0.0,0.12040101366020876
128,13,19,0.7371135256392061,0.8777310076009679,0.7313680956237716,1.2937286727918358,0.0,0.06142185989879453
128,14,17,0.699875202781902,0.8710659871966085,0.8208512482830936,1.8844178739711586,0.015,0.06399783410916643
128,15,16,0.7248370277799386,0.860655750114206,0.8836640487875865,1.6770057072327609,0.0,0.08181750875836338
128,16,16,0.7393919660439549,0.8861889205701776,0.7410366191414176,1.3506572759327389,0.0,0.14184355509061886
128,17,26,0.8271314481840308,0.9294196140731917,0.7314257586376459,1.6940435208029658,0.006666666666666667,0.09197391136378874
128,18,17,0.7763280878272667,0.8641700184544971,0.6502740247408276,1.2672675503836002,0.0,0.21783619627826495
128,19,32,0.903932746635965,0.9628994648332444,1.1620399579900598,3.5088703157058214,0.12333333333333334,0.10861334827253469
128,20,16,0.8180292378089612,0.9064069238464325,0.8470788465551441,1.9477658332537375,0.028333333333333332,0.10279345193936258
128,21,21,0.6341572582209947,0.7954595780290705,0.5875377404798122,1.2695889377069518,0.0,0.10110843543617833
128,22,36,0.6719114689847785,0.8225057717166767,0.5916776455343549,1.7240475006643639,0.0,0.07797418378988322
128,23,22,0.8928350101357014,0.9581889465158312,0.4604491294166918,0.9016064338677373,0.0,0.10637033948118979
128,24,25,0.7744614291449841,0.9143926359768298,0.7305473794795785,1.6338419861929836,0.0,0.1022372034094986
128,25,19,0.6382404655888884,0.8368731048244215,0.7653126842036705,1.427103652921079,0.0,0.05197683147458828
128,26,21,0.6417152383399685,0.7973865475137506,0.9314344811777229,2.226739671805634,0.028333333333333332,0.09258497897147064
128,27,29,0.6527688825828318,0.8410106294479445,0.6918257409513616,1.3593146440389539,0.005,0.11794942792381928
128,28,25,0.7140424665549036,0.8784904682332337,0.7856530623613087,2.19884557452744,0.03333333333333333,0.12256147521028682
128,29,25,0.6062135889007962,0.8058086112038371,0.7787591581173648,1.4407023931529226,0.008333333333333333,0.14334434308603416
128,30,12,0.8838871483371706,0.9480576749607625,0.53374789324851,1.1226723316492826,0.0,0.0656712105330446
128,31,18,0.6945687771269269,0.8531836110397555,0.7577541424030504,1.3662197119666928,0.0016666666666666668,0.10906940398073935
128,32,17,0.6683979465722947,0.8442880679271316,0.6622126526141624,1.5433808417274193,0.0,0.054684435159379
128,33,34,0.6462664159405951,0.8749699863955882,0.7061382515883013,1.3808302370044885,0.0,0.09780559027678024
128,34,20,0.644745982298782,0.7950643270560562,0.9126254894985207,1.501532549899148,0.0,0.09165377417203135
128,35,21,0.5999617027983135,0.8108560923384636,0.6951997135720698,1.5495754400988944,0.0,0.13574864076145787
128,36,20,0.7005357591383843,0.8627509903450471,0.6143120046036247,1.3192887265418534,0.0,0.062186893767078484
128,37,21,0.6848635366152026,0.8876403010769397,0.6156933400668124,1.1565184106760644,0.0,0.07672140442885574
128,38,24,0.6388205812251683,0.858619537643845,0.8912578459183261,1.7168110094291082,0.0,0.08118124590225465
128,39,26,0.7120950510777728,0.9070061178730434,0.6108664100165984,1.0326807504393836,0.0,0.07895641532011777
128,40,11,0.8423672041523398,0.9628824634192145,0.5005840101489041,0.9872785246510503,0.0,0.12186462653199723
128,41,20,0.751311858288813,0.9115127084225618,1.0871498498668868,1.8514494312195344,0.0,0.061995485886636156
128,42,15,0.6654345447041109,0.8309759811998926,0.5798922172008133,0.9887856674544909,0.0,0.10693387114688396
128,43,22,0.6340680155861791,0.8186496216891159,0.726106536002372,1.6524015670446408,0.0016666666666666668,0.07301301527026352
128,44,26,0.7861931220716033,0.8802884865355592,1.3279089788352323,3.6817416749057483,0.135,0.09022895184780237
128,45,15,0.730260941519455,0.8852680809254228,1.0984827662504504,2.0056287284755494,0.0,0.07924380342759083
128,46,24,0.6122715129146047,0.7625729225334679,0.6479798891541957,1.4766255643446593,0.0,0.06425092631639723
128,47,24,0.8093215212789957,0.9147454954215982,0.7179551578464367,1.2729565838738162,0.0,0.06363203642255019
128,48,15,0.7390481756673812,0.8908167709054227,0.8297010541125024,1.5597173884934428,0.0,0.09730955469963073
128,49,21,0.6274047665389579,0.8014101234067177,0.6286409338016921,1.4105914608341428,0.0,0.0855356669259883
128,50,29,0.6675902966047202,0.8353053182760207,0.6474493536048369,1.0683752020205104,0.0,0.10008458908890128
128,51,22,0.7013779996034131,0.8718240342615537,0.8003938005947576,1.5357493984002923,0.0,0.062109696116571037
128,52,20,0.6336617061639391,0.8686704307326238,0.5596157452576922,1.2625064567840971,0.0,0.0725838087982951
128,53,14,0.7821065930998996,0.9492313454393003,0.7643993964692627,1.7487195070196733,0.0,0.07846037579643117
128,54,18,0.6455357765700245,0.799835336363007,0.9968682090433099,2.226704188548849,0.03333333333333333,0.09357897540673114
128,55,23,0.570900022773819,0.777796887418716,0.6731912019751756,1.2829759806892462,0.0,0.10064474435331972
128,56,30,0.6338197495189586,0.8792291457913968,0.8294470854040722,1.640169593577825,0.0,0.09998380373534768
128,57,20,0.6544386223030929,0.8312347907181807,0.9630071466193723,1.8160176078767138,0.0016666666666666668,0.06345708466727742
128,58,22,0.7137433116062208,0.8407281716726277,0.6249385254686379,1.4638733766633858,0.0,0.05910047498648803
128,59,26,0.7034373272591685,0.8328402759978276,0.6120562612192391,1.2960609057137296,0.0,0.09176970814183263
128,60,17,0.6153964403353493,0.8032543459878354,0.609435218615692,1.32249207021957,0.0,0.0824220969753412
128,61,29,0.6136931041770177,0.8019967494213083,0.7375938504797122,1.5820963703703426,0.0,0.07123741550841595
128,62,21,0.8367775993380174,0.9458229000062024,0.5780311999735599,1.320231670468513,0.0,0.09582940470596227
128,63,9,0.769747441301585,0.9209680754132676,1.0731780216473323,2.1866956934027595,0.0,0.10279237091682314
128,64,23,0.6469734094445554,0.8122021972110609,0.6488451447482317,1.2165870985715201,0.0,0.06096808535249569
128,65,25,0.7009762527166641,0.8638681110970661,0.5615240104918922,1.0152398144085455,0.0,0.09136273176774398
128,66,19,0.6728172579756962,0.8194986644989092,0.6524860821443919,1.4376413471281781,0.0,0.12304057658183584
128,67,8,0.7768714609157713,0.9678183252813539,0.7470561305397558,1.5867342211603144,0.0,0.04284318110143638
128,68,19,0.7958906293636264,0.90141521908753,0.6728734480808971,1.2239409661144143,0.0,0.11356165436248974
128,69,26,0.7230838194214331,0.9146533891275185,0.7947587134941301,1.7602420040200712,0.0016666666666666668,0.09379464527687821
128,70,25,0.6609041349995499,0.8254660291375236,0.7858337565528456,1.6288168927748563,0.0,0.10552364486358123
128,71,21,0.6848887551473268,0.818240272528154,0.6898046356031144,1.6476977698324091,0.0,0.1193335154097409
128,72,26,0.6818323367927668,0.8749926014368963,0.5090558017393845,0.9100454240935375,0.0,0.08747500616183393
128,73,19,0.8686098072365724,0.9501671675448624,0.6106698229887226,1.0737242447445876,0.0,0.06804820045299009
128,74,16,0.7548457136381905,0.8951197064797912,0.7095325530813004,1.683131460836631,0.0,0.05397603015788208
128,75,13,0.8409334883977164,0.9416591897436914,1.0936183550309297,2.31621464197661,0.006666666666666667,0.04261280037106777
128,76,16,0.620524568687006,0.8468765615309275,0.44130947294692147,1.0373712860027218,0.0,0.11965931314567867
128,77,22,0.7642447879886638,0.9242416973488252,0.9648026566798262,2.0976291818054635,0.028333333333333332,0.09731575815018013
128,78,14,0.6322171040113403,0.8354535885587876,0.9129404610629649,1.880556431335004,0.013333333333333334,0.08934622146899454
128,79,20,0.6974612380421283,0.8600656856521945,0.7162776603399406,1.5574725923330532,0.0,0.10465886511645746
128,80,28,0.6395604613253886,0.8499262895599901,0.7027341257895292,1.5685815132534533,0.0,0.0888869530084801
128,81,14,0.7700527906283314,0.9263152706628568,1.4346131318110191,3.283637439326588,0.13166666666666665,0.05861984750944378
128,82,18,0.807744529607529,0.9450068794575146,0.7181786679771596,1.416477762482763,0.0,0.07862458615750505
128,83,33,0.6100267448742062,0.7877127247288308,0.7770101732733039,1.4682661018228493,0.0,0.14312974603211084
128,84,28,0.7999323153906849,0.8999423744019948,0.8858066412948935,1.590419640701224,0.0,0.07137521754532951
128,85,9,0.6212458551327161,0.8152723818450756,0.472694806133868,0.9124139300038094,0.0,0.11235180412623595
128,86,38,0.6301203993666009,0.807101870473635,0.6587424585973016,1.1729718900289086,0.0,0.08820857604659639
128,87,12,0.731410902211915,0.8814047472724995,0.49547156973044304,0.9922373575710209,0.0,0.06555595580686319
128,88,15,0.7618206662554307,0.9282108909106032,0.8860199684255277,1.7256278196742882,0.0,0.09219098817631201
128,89,10,0.824362994026357,0.9753634903624898,0.5983313975727182,1.060771972063819,0.0,0.11488909567551647
128,90,23,0.6773228482636402,0.8357223095396717,0.8722691637785343,2.0982754963903822,0.0,0.08844745300836787
128,91,26,0.5994461357296788,0.80742578578181,0.8198939372926757,1.6368224957133108,0.0,0.09537535904233041
128,92,16,0.8546145783212946,0.9267020883270282,0.6262472949057236,1.173192687687329,0.0,0.049446037374253814
128,93,19,0.6647598543263167,0.8100327904573965,0.5507047540575591,0.9684406229845924,0.0,0.07201077081505515
128,94,14,0.6481422887686813,0.8365967628744462,0.4249439553518557,0.799644875745104,0.0,0.036809799201359086
128,95,33,0.5892211340504319,0.7937347906210664,0.7500753702306746,1.5068954335957876,0.018333333333333333,0.09873510797441329
128,96,11,0.821111121913679,0.9614159141896257,0.7963229473796454,1.7802525356361116,0.006666666666666667,0.12040888009057646
128,97,17,0.667568167800535,0.8228289980757271,0.7379119020508877,1.5425341665332952,0.0,0.1446968440397876
128,98,27,0.6972983437291036,0.8144065806471154,0.5961367303803005,1.244373992755867,0.018333333333333333,0.14766232810557686
128,99,16,0.811688021261793,0.9052394936871584,0.5276281506447797,1.0200063556902181,0.0,0.11507722475567488
128,100,14,0.7095240416484693,0.8607853883780807,1.0880521224666035,2.067156368028887,0.006666666666666667,0.05502535756933062
128,101,19,0.6013896044242775,0.8158451516826384,0.6206320708592313,1.2932872863058238,0.0,0.07668344025182167
128,102,11,0.8818864292890501,0.9752005161844253,0.7973759012898145,1.8209277876851837,0.0033333333333333335,0.08180006865979965
128,103,19,0.7586296516786821,0.9113834636130775,0.4985992710599131,0.845719136866612,0.0,0.08473479850465813
128,104,22,0.766600142191319,0.9139529297299394,0.9797625336461333,2.3650203014354223,0.018333333333333333,0.07797491339085184
128,105,19,0.681991967197906,0.8466989657287317,0.6831403541778871,1.3439822887524475,0.0,0.08509643447864905
128,106,12,0.815754521357706,0.9413441952041304,0.5274946982462414,1.187185830497559,0.0,0.05462603295403827
128,107,28,0.7111961917522054,0.8474174174649756,0.44711943384755426,0.7927040285816637,0.0,0.05407371123603831
128,108,14,0.806897874106892,0.9431389793432425,0.7420232775938925,1.7003362272157256,0.0,0.05489506351424493
128,109,19,0.702919146434175,0.8563194850685113,0.6451145865594596,1.5973431225703538,0.0,0.09373247036027473
128,110,16,0.920148307003348,0.9666761527014444,0.5039298898352396,0.8839881587689824,0.0,0.08736642902659784
128,111,17,0.7733296845255105,0.935726443325955,0.6425920557904465,1.3507831389448082,0.0,0.06597238816865267
128,112,16,0.706692613899783,0.8989965747919306,0.5703636328297739,1.1605991270663847,0.0,0.12111696013616753
128,113,23,0.7959097283517353,0.9329864321832928,0.9047909189018946,1.9841991035947,0.0016666666666666668,0.08242460059681869
128,114,17,0.6209304624491521,0.7655432663075672,1.2237482509780335,2.7997029910873743,0.05,0.08920834896948648
128,115,21,0.5860421499113375,0.7755606701137132,0.746664740097539,1.6859823160535734,0.0,0.08195649989416186
128,116,20,0.6750814422117959,0.8503119200599913,1.0703632884801335,1.9212283984667202,0.0,0.07145935888867459
128,117,2,nan,nan,nan,nan,nan,nan
128,118,19,0.6703219553417747,0.8345042299424122,0.8713391436798401,1.6284819756419062,0.0,0.051240516116355925
128,119,18,0.7295654456366408,0.8762816459469074,1.0675405108672154,2.9622797718080345,0.095,0.06685166688871177
128,120,18,0.6552647380321757,0.8685815340313965,0.8363478953236207,1.4630103365047207,0.0,0.10072231012140771
128,121,15,0.8018120334964709,0.9290150917500722,0.5719862154629103,1.1044650837908712,0.0,0.07366404744253813
128,122,26,0.7791419139666265,0.9267061191517538,0.7436324671064957,2.1806885606425426,0.021666666666666667,0.1026948073133753
128,123,13,0.8431048380545388,0.9493626293024647,0.7231948945585177,2.0019513913947367,0.0,0.08608858245883735
128,124,20,0.651828177168929,0.8594341349626191,0.7140757903098531,1.481811454926894,0.0,0.07480936440792005
128,125,15,0.7494559727155288,0.937664359413128,0.5434758533407372,1.0115944341098566,0.0,0.0977956728432236
128,126,7,0.9153840290518231,0.9632481766881092,0.5941091001631715,1.1236831811900725,0.0,0.05817277275319849
128,127,16,0.726495791347318,0.8595150259379254,0.6147244144829282,1.0770070909859704,0.0,0.0781631363880619
160,0,7,0.8301694262501527,0.957129376079426,0.41533169485845645,0.8112213489422831,0.0,0.13063326438729897
160,1,14,0.7534190459623621,0.9008304774420097,0.608828444838392,1.371052604541435,0.0,0.06017408462299206
160,2,19,0.6609205177748849,0.8349329214121751,0.6453756755724157,1.183684454126739,0.0,0.06920987123615278
160,3,25,0.6572947787318753,0.8151166544782442,0.9492571353882413,1.9898484299896548,0.0016666666666666668,0.09193013223232631
160,4,9,0.6955060633597081,0.8285130928775837,0.5470347339427282,1.28953662813402,0.0,0.06908293287741404
160,5,23,0.7859648119062161,0.8925109277122778,0.8379496683284444,1.908387363249568,0.0,0.07803334787859546
160,6,13,0.7593893255557888,0.9328765361381923,1.044809897275266,1.8923587749911532,0.0,0.09322924936838362
160,7,24,0.6363678291095058,0.8284297281233128,0.7501446337988038,1.5942024559275085,0.0016666666666666668,0.09240230948769365
160,8,13,0.7921973295481822,0.9025518327246664,0.47899007137133964,0.9511722647186819,0.0,0.09061884094194134
160,9,6,0.8367425980516138,0.9908523745284568,0.5466574220042973,1.0307345312924863,0.0,0.042343371261171325
160,10,21,0.8075248876024155,0.909119284355969,0.8499284601943007,2.3209849273141456,0.041666666666666664,0.10529712884486163
160,11,9,0.7288902478960292,0.9220482651848948,0.4198725882893326,0.7709713820929666,0.0,0.05869746017672346
160,12,15,0.6814289075530671,0.8408089143171597,0.5877524625208338,1.109762942919234,0.0,0.07673330787995801
160,13,15,0.7572773430809875,0.8756943699197963,0.5850455228916851,1.186946761746003,0.0,0.04541253308312432
160,14,11,0.7374430828164155,0.8748088057929911,0.49230645721565736,1.473333646733166,0.0,0.04995049986196725
160,15,16,0.6128259250103273,0.8159118237783525,0.6168187157881919,1.423727507936158,0.0,0.10573950910432274
160,16,13,0.8535299893534323,0.965530538764759,1.1536484987632245,2.0541841276017725,0.0,0.05304368368210134
160,17,7,0.8865045068961563,0.9724674876101105,0.691705416331416,1.4593317090656643,0.0,0.04867999190764522
160,18,29,0.8658575071245578,0.9555664138290131,0.9510133178998135,2.540879435444632,0.08833333333333333,0.08243670360482609
160,19,20,0.6772738504169951,0.85679808587065,0.5309634726640379,0.8555657566029724,0.0,0.09767906857338964
160,20,9,0.697019316711211,0.8790482551443288,0.7034031882547982,1.5325286006914989,0.0,0.07275430572853882
160,21,16,0.8120790685526292,0.9328739319085035,0.9763983136673997,2.4914047738881573,0.041666666666666664,0.04698686148988658
160,22,21,0.6687162714446346,0.8407151579762498,1.0793776226408571,2.918090388457251,0.085,0.07521847384343958
160,23,22,0.8224861588783944,0.9222666320354801,0.8060983147025054,1.4040470512509897,0.0,0.09525376946650306
160,24,22,0.7534615729939439,0.8879535279753097,0.7123338275074167,1.8447878116603411,0.0,0.060077208107755076
160,25,7,0.654542108228823,0.8433239671026685,0.6482736388430634,1.2412459727614604,0.0,0.029868133222890655
160,26,25,0.7017234984047889,0.8213453740920109,0.8273776017176764,1.6754011424071735,0.0,0.0535907264390285
160,27,9,0.769747441301585,0.9209680754132676,1.1088169224594568,2.242652953261246,0.005,0.10279237091682314
160,28,28,0.6188886316485043,0.7706471408767532,0.6383615852443492,1.5592232496466867,0.013333333333333334,0.13253103790109105
160,29,12,0.7403297525230782,0.8930474997574561,1.0352479286251541,1.6106616222193242,0.0,0.08038381561196792
160,30,19,0.615728602718199,0.8160397426445719,0.5771308887839328,1.0573776529387593,0.0,0.055230267060686504
160,31,19,0.6880708629531183,0.8553399591091222,0.7215874819637222,1.352961498831859,0.0,0.06355905934533453
160,32,11,0.6888842808376254,0.826830018117456,1.2385930747850349,2.591534162267264,0.04,0.09882114799018756
160,33,23,0.7162798914208288,0.871393322287109,0.7774685936230397,1.511073139567912,0.0,0.06872248423027211
160,34,21,0.6311265860321896,0.8195167954667919,0.8483752861358564,1.748636511520661,0.0033333333333333335,0.07746790489503916
160,35,11,0.9101584570049681,0.9569984681492237,0.44037003431778154,0.7339380720396323,0.0,0.059443688508591025
160,36,34,0.683132701594573,0.8820143797581803,0.6559873095934081,1.1945538505370894,0.0,0.09510559784405573
160,37,21,0.6595445742868877,0.8257992816976887,0.5852393628641857,1.0767702773184893,0.0,0.06900570331502476
160,38,16,0.6990194352764799,0.8608341766139977,0.6829661970468779,1.2759040711048515,0.0,0.08861108339301567
160,39,16,0.7115931782212783,0.8763177527609574,0.6426941459511716,1.2576719534465006,0.0,0.0741555523537259
160,40,25,0.7222857237095804,0.8492592850818184,0.859413999369163,1.7684831316771414,0.0016666666666666668,0.05068653527522617
160,41,18,0.6838001733223615,0.8804853516887736,0.5917472057610118,1.0975957874336324,0.0,0.06801318486817966
160,42,23,0.7661920801792192,0.9081062696230148,1.0875292010969853,2.0454984801654517,0.0,0.07364343074075302
160,43,16,0.5882152170941318,0.8057804686347019,0.8421152580949127,1.9028371252739504,0.0,0.06090851924680157
160,44,27,0.7653551334778336,0.8540669652229836,2.129898167331361,3.8892940955973487,0.24,0.08249978580522982
160,45,20,0.6265494036575541,0.8385893036349441,0.6377131868545146,1.0822864540975063,0.0,0.059458195021984496
160,46,16,0.6287752744056345,0.8040352517717446,0.646388581422527,1.0616369512159984,0.0,0.07869664548257783
160,47,22,0.6640606849731095,0.8301559617722366,0.7056225924539684,1.2386193076237395,0.0,0.049359957898016005
160,48,27,0.7001440556690561,0.835713225840164,0.6839081046791797,1.3785846921782519,0.015,0.1260482941328534
160,49,13,0.7094268411321383,0.9049888565533173,0.8338787870743893,1.6230217194143604,0.0,0.03790760664457103
160,50,9,0.7919108893475797,0.9287779780639831,0.43605783781581664,1.0746597970626754,0.0,0.09415147791862424
160,51,24,0.6157247324678794,0.8399080747587034,0.6171568055742607,1.0065085957915934,0.0,0.05927466769017626
160,52,21,0.692581764137385,0.8911719891266531,0.7660030466641716,1.328274767942557,0.005,0.06284892511897872
160,53,16,0.7321751097810378,0.8775598102259233,1.1765063153426243,2.953733874560081,0.09,0.06838514326352801
160,54,22,0.6351183521369321,0.8489360463129263,0.6401427763738448,1.1712036425558368,0.0,0.13817265656754846
160,55,22,0.6501296309699502,0.8287515333366701,0.6743375639649003,1.3078895098913559,0.0,0.09974393377585399
160,56,9,0.8080741663687776,0.9530973558298619,0.5712752112740844,1.621890575602252,0.0,0.04557562032004545
160,57,21,0.6649010985296862,0.8046672748474755,0.6488414685944972,1.2891425268443513,0.0,0.07272561041225603
160,58,15,0.6731533301042025,0.8750206531960933,1.4059220728083672,3.024766386560726,0.10333333333333333,0.07007163290564135
160,59,18,0.8748215172547656,0.9533262260816907,0.5622945195362626,1.2477408951117843,0.0,0.0761627050629789
160,60,16,0.7101691297611955,0.856965923648649,0.4818513287082442,0.9485400798156108,0.0,0.08109000802130861
160,61,18,0.7417586413181725,0.8840922456471997,0.8508398876957801,1.4783670979204535,0.0,0.1149811531644389
160,62,15,0.7600087646411644,0.8949532988827207,1.4059520226216689,2.8352013628404227,0.06666666666666667,0.060970392472431335
160,63,19,0.8054353290034775,0.9321424737050498,0.7796055807116857,1.3755036480809495,0.0,0.06167873292418416
160,64,19,0.6853227389144301,0.8715090705108457,0.5914957401130627,1.2957804801381394,0.0,0.08149425257608069
160,65,24,0.6799179315285856,0.8482860789941273,0.7573002630339134,2.295380967135419,0.03666666666666667,0.04704446170054165
160,66,10,0.7824930043121663,0.8739385525640904,0.43771597198521395,0.7431519675323457,0.0,0.037398163391170275
160,67,12,0.7957611492558315,0.9394897546223567,0.5963139928732215,1.1055975506746294,0.0,0.09416748465898281
160,68,24,0.6452157640417495,0.8577150327531972,0.7525572841546582,1.6610385706056707,0.0,0.0545099057091191
160,69,22,0.6427133930855066,0.8132630115285526,0.6509779871739159,1.0990435779694658,0.0,0.06432594427093387
160,70,21,0.781269625803793,0.9008667775233707,1.0910040286145195,1.974022692296019,0.0,0.10066637019090093
160,71,10,0.7588428204290443,0.8906579422265973,0.6865139876820975,1.5354979093885368,0.0,0.024211104937381378
